date,average_return
2021-05-18,-0.00734497807571745
2022-10-06,-0.009403831232870643
2022-11-23,0.022754549632487565
2023-07-19,-0.002287270245437559
2023-10-06,0.014782685781006463
2024-03-06,-0.00708842784859535
2020-11-27,0.012060257744303356
2022-07-01,0.00984259112924601
2022-11-10,0.09146504932038334
2023-09-12,-0.013542703367801117
2020-09-17,-0.021657316669163547
2021-04-26,0.005569728794732352
2021-09-10,-0.017909214012181283
2022-02-22,-0.01640244652757452
2022-07-14,0.0023164338624590193
2024-02-08,0.0013479346277809941
2020-07-21,-0.015334371123710833
2020-11-16,0.004687902021201197
2021-05-10,-0.030736580098357603
2021-05-28,-0.001665098428446276
2021-11-05,-9.867962365835252E-5
2022-07-13,-0.004776913383268034
2023-09-08,0.0023047606154092603
2024-04-24,0.027872962311413303
2020-09-03,-0.06595226687093612
2020-09-16,-0.010747241043280393
2020-11-09,-0.009262969277846917
2021-02-05,0.001551130273859544
2021-12-01,-0.01176050774399714
2022-12-05,-0.020079997902732814
2020-08-13,0.012931953293292891
2020-08-20,0.024474979732799253
2020-12-16,9.055394770947974E-4
2022-05-02,0.016642263654907813
2021-09-16,-0.005122934819467613
2022-02-28,0.014971810616337353
2022-08-05,-0.015453852896742976
2021-02-10,-0.012606909491797097
2023-07-07,-0.005364633841310221
2024-04-18,-0.01290355045428449
2024-05-08,-0.00528411305678479
2020-10-30,-0.018670577707859386
2021-01-19,0.017018245798153822
2022-08-10,0.031482947949135975
2023-02-01,0.01904825721997113
2024-04-23,0.012485719312750717
2020-11-19,0.010528277534336569
2021-05-27,-0.0030408933473002075
2021-10-05,0.013391507050834903
2022-09-09,0.02090483947183028
2022-11-28,-0.017086809479389817
2023-04-04,-0.004724058724307449
2023-09-01,-0.007074632447261852
2023-12-12,0.0012205057720856474
2020-12-24,0.009749766778493063
2021-07-02,0.015659149887828905
2021-08-03,0.006182620192020084
2024-04-25,7.998270597867632E-4
2021-02-01,0.03214363444605985
2021-08-20,0.014351454426999286
2021-12-21,0.022588943881846284
2023-06-30,0.013665475496604382
2022-01-13,-0.033283317320917306
2022-06-23,0.01420704127311694
2022-09-28,0.012618490773599274
2022-11-22,0.013650017958346142
2024-02-06,0.008000796019911008
2020-07-29,0.014225397515219127
2020-11-05,0.028325084029640357
2022-02-10,-0.028878606392428664
2023-04-06,0.013346972078332391
2024-05-21,0.01757509029311586
2021-12-22,0.025595536793829043
2023-08-14,0.0031643449254547184
2023-11-15,0.009556742934111417
2023-12-15,0.007932350070637192
2021-01-22,0.00358614097300042
2021-03-12,-0.011007676269689204
2021-05-24,0.023983583411169292
2022-02-04,0.011263657203702444
2023-04-10,-0.007843857849782346
2023-05-02,-0.009899558489109686
2024-04-26,0.022043954778179727
2020-10-09,0.018542062324348425
2021-09-28,-0.026407672008469812
2021-10-18,0.010211443599172686
2021-12-28,-0.005199757141432336
2022-10-18,0.008824405432789643
2023-09-20,-0.01942713874587261
2024-01-18,0.010296433648163263
2024-03-08,-4.699382585068107E-4
2020-07-28,-0.018791458407164528
2020-11-10,-0.016727815588711982
2021-11-24,9.890366486204362E-4
2022-03-09,0.044075366338237325
2022-06-03,-0.039173352887412985
2024-02-29,0.005841863520462788
2024-07-23,-0.0016626598709555637
2021-07-01,0.003099223553246129
2021-10-22,-0.0019100148399700124
2022-04-19,0.021343583520729292
2022-07-22,-0.01799742367591176
2022-08-18,-5.532623809284018E-4
2023-04-17,5.680673025268756E-4
2023-07-12,0.013968089869527384
2020-08-12,0.04338819486200316
2021-06-02,-0.003150865383833114
2021-09-29,-7.721477100400739E-4
2021-11-29,0.029250962522408087
2022-02-07,-0.011519798571987682
2022-10-07,-0.042807031429384815
2022-10-20,-0.015666082932046577
2023-01-12,0.0014789996686780545
2023-04-11,-0.0021439341562038035
2020-10-06,-0.020123497370247316
2020-10-28,-0.04338713221203892
2021-03-24,-0.014460206025871059
2023-08-15,-0.01742892786588799
2024-02-23,-0.008159077151691915
2024-03-27,0.010524204522243693
2024-05-15,0.007005466303786817
2021-03-09,0.06243564823029526
2022-08-25,-0.12022222638736402
2023-09-18,-0.003728308799536349
2024-01-09,-0.002212759675851336
2024-02-27,0.002508136594244593
2020-09-01,0.004107076985997582
2024-01-19,0.012507379035161217
2020-11-02,0.011969779372255736
2021-04-28,-0.004518033166088776
2022-03-25,8.677980433947081E-4
2022-06-16,-0.041918868116096505
2023-11-20,0.009633715761617768
2021-03-10,-0.0026000826229713855
2021-03-15,0.009421365694054242
2022-09-12,0.013070437175309365
2022-10-24,0.011907815626035267
2023-02-15,0.008624025192014214
2020-09-09,0.04431290623397959
2021-03-26,0.0050417372282264405
2022-06-17,0.00903721065134001
2022-12-21,0.014170026739844386
2023-01-25,-0.0065887632942062905
2023-06-26,-0.023934748056987705
2023-12-29,-0.005528990213146055
2024-06-06,0.0010030343268396496
2022-01-06,-0.008538348227502029
2022-02-03,-0.025687969107745057
2023-06-05,0.0028709018268622344
2023-07-10,-0.010795563707006647
2023-08-17,-0.00814944604659405
2024-03-19,0.0015813169524512467
2024-04-01,0.0033974876973108803
2020-11-17,0.008460462713412494
2023-02-10,-0.009421494829973471
2023-02-14,0.012582563185860762
2023-10-16,0.010319771430808176
2023-10-25,-0.020759394701771676
2020-07-31,0.00873637329479719
2020-10-16,-0.0016755303237769048
2021-06-08,0.0011080991365094756
2022-03-01,-0.015178700660303268
2022-09-26,-0.0024545023070155656
2020-12-03,0.0064109319875759576
2021-04-30,0.0027293855105213483
2021-09-03,-8.842408535904702E-4
2021-12-29,-0.0024563651323561654
2023-09-21,-0.016885390310928523
2024-03-04,-0.020465823463853238
2020-12-10,0.006744747719710275
2021-02-19,-0.003257655693505943
2023-11-14,0.030597031689507774
2024-05-09,0.0029880437381217843
2024-05-10,-0.004136409940176484
2022-07-11,-0.029169579388061743
2022-10-14,-0.03679189219784044
2022-11-04,0.013401516770344124
2023-05-01,-0.0076261696232787345
2023-05-17,0.018605512901396094
2021-03-02,-0.017024101739280807
2023-08-23,0.01966542199138508
2023-09-05,0.009562804767521018
2024-07-31,0.011724214419966971
2020-07-23,-0.035998510267214526
2020-11-24,0.02747280891900883
2021-03-25,0.002639865701885435
2022-11-14,-0.02164147431416927
2023-10-31,0.0055487587117989505
2021-04-20,-0.003990181077701457
2022-02-23,-0.030641384128115578
2022-05-18,-0.04829936173993901
2022-10-05,-0.00937936545043735
2023-12-14,0.013036632009022196
2024-07-02,0.028811261445280505
2020-08-25,0.004288359267189774
2020-12-02,-0.001446715973746928
2022-11-07,0.007258634815229428
2023-01-26,0.0380987872574326
2023-07-28,0.023098743599423956
2023-01-05,-0.023953867785692504
2023-02-06,-0.0070072251272220625
2023-09-15,-0.010686347860300083
2024-01-05,-0.003011428726381225
2021-09-21,0.0016471528176615613
2021-10-29,0.012351994457027372
2023-04-28,0.010540994325136254
2024-02-12,-0.010779105774253478
2021-11-10,-0.0032868264493486343
2022-03-14,-0.017862813460266674
2022-05-20,-0.013046844796230788
2023-07-13,0.020908261636796995
2023-08-01,-0.00898351877755609
2023-08-18,-0.0078076137574688755
2023-12-20,-0.012168033779960143
2024-05-01,-0.0015989234483831938
2024-05-13,0.006222085809795347
2020-10-12,0.029913648206741965
2022-10-26,-0.03604095576354184
2023-02-02,0.04100875203447048
2023-03-17,-4.308701042195232E-4
2023-03-20,0.0025247270192477614
2024-01-26,-0.0021921951343330096
2021-03-30,3.1372224311368576E-4
2021-08-30,0.013835513289739056
2022-03-07,-0.03450995236695185
2022-10-21,0.027967252621807732
2023-12-18,-0.0022883646170422764
2024-01-31,-0.030348965974594376
2024-04-19,-0.010324960122450036
2024-06-03,9.77985595299488E-4
2023-09-22,-0.011829463248523435
2021-03-05,0.0102687176560225
2021-03-18,-0.032457797369923644
2021-04-16,-7.650111896752843E-4
2021-05-04,-0.014407053195726638
2023-08-25,0.013089491821100205
2024-05-31,0.0035620644943725036
2024-06-10,-0.005973581087195195
2021-08-02,0.00855142924884476
2021-12-30,-0.005569455256578794
2023-05-26,0.021834442832731178
2023-12-27,0.003267009557145337
2021-10-25,0.026938729752158653
2022-06-07,0.008455951451409847
2022-09-14,0.009919577339080141
2022-12-27,-0.0314560343601271
2023-12-08,0.0014348710790810988
2020-11-18,0.013041866910748273
2021-11-08,-0.007835962813962214
2022-05-05,-0.05546785313399914
2023-05-10,0.010847101739217267
2023-06-16,-0.005976368993342642
2024-07-03,0.01572932487977653
2020-07-16,-0.012288319901577487
2022-07-08,0.0055968627443504304
2022-12-15,-0.027019007999308575
2023-02-24,-0.019303287742906582
2021-04-13,0.0238170617830135
2022-10-10,-0.00738150178941791
2023-05-12,-0.004154168909621164
2023-05-25,0.016888079222974813
2024-01-04,-0.0072583765448601565
2024-01-22,-0.005033334054649076
2024-02-07,0.010470314605972024
2024-05-16,-6.0637787500270915E-5
2020-11-04,0.03552858830532696
2021-03-08,-0.03260841082720933
2022-03-08,-0.00250990503431238
2022-09-01,0.003350769623880949
2024-04-10,-0.015078995863856049
2020-09-11,-0.0054393866598568315
2021-04-06,-9.753567442998507E-4
2021-10-21,0.009676768331701627
2021-12-13,-0.020194783768736662
2022-11-03,-0.02327844350843645
2023-05-23,-0.017036744151240978
2024-01-24,4.1345773465319407E-4
2024-07-01,0.022189474922454443
2020-12-15,0.012942094418228472
2022-01-03,0.0308399415541247
2022-08-23,0.0031936547549733124
2023-01-31,0.02083475194756517
2020-09-22,9.100251545207328E-4
2020-09-25,0.029247229350221123
2020-12-31,0.007237586144923857
2021-01-26,0.004861495132763107
2021-02-08,0.0026161890827942924
2022-02-08,0.0073865468761462
2022-02-14,0.002513768570623867
2024-04-29,0.02648556730015806
2021-02-09,-0.003727375852689935
2021-05-06,0.008869858875497226
2021-09-07,0.006107032599818119
2021-09-24,0.006272485517074095
2021-12-03,-0.02506170931562938
2024-01-10,0.005176778501714298
2024-05-20,4.340653261260392E-4
2024-07-15,0.007382220806572086
2020-07-17,0.005603071385089959
2021-02-11,0.0022586516770404944
2023-10-09,0.002273094203436382
2023-10-18,-0.02073269324175043
2023-11-28,0.01430723489217953
2021-03-23,-0.004887289503995184
2021-06-09,-0.002552534375925796
2021-06-14,0.00918630531500511
2021-11-02,0.0030396034061555112
2022-09-02,-0.01649634575857279
2022-11-11,0.02212819574841763
2023-02-21,-0.031087245107933405
2023-05-11,0.015327568581647624
2023-02-09,-0.010609106294525567
2023-09-07,-0.007648310114370863
2023-12-06,-0.007017914029048349
2020-07-07,-0.0046717970299090476
2022-02-09,0.01280266047614263
2022-10-04,0.030447851617116706
2024-04-04,-0.01019874197372454
2020-11-20,-0.01066495480640478
2021-10-06,0.006263086948466566
2024-03-18,0.022526116733284904
2024-05-22,-0.010811160913228701
2020-09-18,-0.0016351246179840309
2021-07-14,-0.0030768312583424376
2021-07-27,-0.014906127551844858
2022-07-21,0.02657555799372314
2022-08-01,-0.0044188153330746854
2023-01-03,-0.02901676698037099
2023-04-25,-0.017067447985808552
2023-06-14,0.001933578897927262
2021-02-17,-0.0044722849951885305
2021-02-25,-0.03876850830033003
2021-08-11,5.053307013743038E-4
2022-01-25,-0.012686276437822552
2022-06-09,-0.0178645881251805
2023-05-08,0.004063475839035171
2023-07-03,0.01076439489912576
2024-02-13,-0.020012966060839934
2020-09-28,0.019802865165046712
2020-12-28,0.014849421172106267
2021-09-17,-0.013647806795354845
2022-04-11,-0.031041722949763796
2023-06-15,0.015605796928383426
2024-01-23,0.003807475455152454
2024-05-17,0.005895317642298047
2022-08-09,-0.004423724250462225
2023-09-13,0.005141769553612334
2020-08-11,-0.0167434110874511
2021-01-07,0.03860101149472689
2021-04-08,0.014951199457228437
2021-10-04,-0.015269939249437006
2022-09-15,-0.015670874278747905
2023-12-22,3.55835715965239E-5
2020-07-10,0.027072017897086863
2021-07-21,0.002046052708059378
2022-07-25,-0.004938524066206366
2023-01-13,0.002694589429633063
2024-06-25,0.011741568637517363
2022-01-07,-0.008303470431289883
2022-09-21,-0.020222560070610154
2023-03-27,-0.00856523429282791
2023-04-03,-0.010495657604846323
2024-03-21,-0.004803509698595621
2024-06-07,-0.0035734530691176776
2020-08-10,-0.008276119660977434
2020-12-04,-0.0023098856478885555
2021-09-15,0.011848563448489297
2023-02-22,2.5691801961902626E-4
2023-06-02,0.014143456895843
2023-08-24,-0.021134333816930022
2023-10-27,0.001235302273742337
2024-05-24,0.011904414923975853
2020-10-15,-0.006407768201549782
2023-03-09,-0.02509882200487502
2020-09-08,-0.07805876332766207
2023-02-13,0.01172371109854305
2023-05-18,0.01820145541605394
2024-01-12,-0.0024224762058406846
2022-06-15,0.02983092492144119
2023-03-21,0.032616568386554814
2022-04-07,0.003754549669834422
2022-05-10,0.014423104268094802
2022-08-26,-0.04113739034733046
2022-12-07,-0.014555176267592191
2023-01-06,0.028334264530071866
2023-07-11,0.005425378990119189
2024-01-17,-0.00806003670725211
2022-05-12,-0.012392605431674874
2022-11-09,-0.03304759455845725
2020-07-08,0.010114486270305572
2021-11-18,0.00865563800780614
2024-05-14,0.013594733265044017
2020-11-03,0.026458371632211257
2021-08-04,-6.08953417342155E-4
2022-05-27,0.04097409272054429
2023-08-31,0.002499603411264456
2022-10-17,0.04173612604748458
2024-06-13,0.003932666781180436
2021-10-14,0.02096324444845208
2022-01-04,-0.014037097107811513
2022-05-16,-0.021990394257472436
2022-10-27,-0.010820420557828296
2023-08-22,0.0030596231247673835
2024-07-26,0.007440319178458439
2021-01-21,0.007248370089114627
2022-09-27,0.001931885233133531
2023-03-29,0.017216532331110874
2021-06-29,-4.6585008068744E-4
2023-04-13,0.024313163601303346
2024-06-28,-0.007487542609458567
2021-07-07,0.0030219911945566376
2022-07-19,0.032524227969882996
2023-12-28,-0.005167631117670933
2024-05-02,0.010830445656013694
2021-08-10,-5.530467309848703E-4
2021-10-15,0.012183446467208888
2022-03-24,0.015128528618103178
2022-08-16,-0.0027565600496875587
2023-05-24,-0.008308753048378184
2021-07-26,0.007815590927021544
2022-01-28,0.035311822313655025
2023-03-01,-0.010341472849222858
2023-12-01,-0.0015384781250577613
2024-02-01,0.011490111631345635
2024-06-14,-0.004327987912952014
2022-06-08,-0.0050949377354739395
2022-07-28,0.017769504704081396
2022-12-13,0.0057647168664914945
2024-04-12,-0.01289025926121426
2024-07-29,0.01643031409815259
2020-12-01,0.02328925676750564
2021-04-14,-0.015159126025068127
2021-05-17,-0.009899834610838251
2022-01-20,-0.005994401961124623
2022-06-10,-0.041736136573490464
2022-10-03,0.010362090537293634
2023-02-07,0.02277171423758803
2023-10-05,0.001617093939508405
2024-01-03,-0.012559380794592984
2021-01-04,-0.008036917816319957
2021-08-26,-0.007794438809186194
2021-10-12,-0.003175913013350483
2022-08-29,-0.009029470783482804
2023-10-02,0.0118710153209402
2023-11-10,0.021445571352710212
2024-02-20,-0.005986909816202359
2024-03-13,-0.010811424972128192
2020-11-11,0.019070393761716962
2023-12-04,-0.01149650707453343
2024-04-17,-0.0028371055618032484
2021-07-09,0.010530835232258184
2021-11-09,-0.024061649944034126
2021-12-07,0.032212912664527374
2022-03-29,0.016336662229305094
2023-05-04,-0.005646193799948339
2024-03-11,0.005568215562431913
2021-07-12,0.012234942243696114
2021-11-26,-0.028895267463258316
2022-04-22,-0.02508987971011569
2021-03-01,0.03890266691945858
2021-06-07,0.0051968855376681375
2022-05-11,-0.03784576815329991
2023-01-04,0.004126119551692856
2023-03-14,0.02779895271195148
2023-08-04,-0.013455550070150642
2020-07-01,
2021-05-26,0.0071078703365582505
2022-10-12,5.591614164323808E-4
2022-04-29,-0.03274380705339337
2023-04-20,-0.020279557316690754
2021-03-29,-8.922096238899344E-4
2021-04-19,-0.0070045574709454465
2021-05-14,0.02355070157667149
2021-11-15,-0.00835045432831243
2022-03-18,0.018105695808226713
2023-07-05,0.004039335165846337
2023-07-06,-0.008152877003116555
2023-08-30,0.007357187743645514
2024-06-20,-0.006929918387791607
2023-10-03,-0.01904256645750903
2020-09-29,-0.005328159968240502
2022-03-10,-0.01289669562264285
2022-05-09,-0.04396395938223176
2022-09-30,-0.020881887280994504
2024-01-16,-0.002882618159158642
2024-07-22,0.020082197080789232
2023-05-05,0.029778986190678203
2023-07-25,1.9651835634991663E-4
2024-03-01,-0.0011259190599194123
2024-03-26,0.005637723867212151
2020-11-12,-0.007625902616719004
2023-06-06,0.006156942195526973
2023-11-03,0.009830717973847918
2024-06-26,0.012190772059042532
2020-12-08,0.0063005813858377
2023-08-09,-0.014116206152590844
2021-02-24,0.017535261260915674
2022-08-19,-0.022840703375360576
2023-02-27,0.01489473771003571
2023-08-21,0.021294877590008972
2021-02-18,-0.01075740440167496
2021-04-27,-0.010385273503754552
2021-08-13,6.313463913754303E-4
2022-02-18,-0.01270050724515826
2022-07-26,-0.023525677711326628
2023-05-31,-0.005802733640147335
2023-11-21,0.003639142122212156
2024-02-26,-0.005975290958089826
2022-04-14,-0.03108481263461531
2022-09-23,-0.020572154062968466
2023-07-24,0.012616533833660798
2020-11-13,0.005625529649548647
2021-10-13,0.012124105550433974
2023-11-09,-0.016141674257143673
2024-02-28,-4.2726472503704685E-4
2024-06-21,0.005416595178526837
2020-10-08,0.008512340515270896
2020-10-14,0.0047342041402654664
2020-10-22,0.002481670346453164
2020-12-29,-0.005744288401604182
2021-06-11,0.0048362123100547695
2021-08-19,0.0010322348180034746
2021-12-23,0.01393245504459458
2022-11-16,-0.012620534290619467
2023-01-24,-0.001107136960170293
2020-09-30,0.013912504898541716
2021-08-06,-0.00396715948860844
2022-03-31,-0.01768092298350926
2022-04-08,-0.018324636830103515
2023-10-23,0.003510287968633267
2024-03-07,0.010111713793656175
2024-07-10,0.012144593043022381
2022-11-08,-6.002162292403273E-4
2023-01-20,0.035503129584394166
2023-06-29,-2.8351146779170832E-5
2022-03-17,0.013369368172246179
2022-09-22,-0.00907074936195218
2023-01-27,0.02806632958172761
2023-09-29,0.0035364397348007907
2024-07-09,0.008323635798146854
2020-10-07,0.01768661496633112
2021-10-01,0.012220247385495661
2022-04-13,0.01706250081617444
2022-12-16,-0.015984161212520574
2023-02-28,-8.215395459050211E-4
2023-07-14,0.0023797657819140004
2023-09-25,0.004163018885443918
2021-06-18,-0.008695163790493284
2021-06-21,0.010777232158071217
2022-01-05,-0.03860714671112248
2022-06-14,0.006045112538609442
2024-07-12,0.008275092544444083
2020-10-02,-0.030588899402844892
2022-08-04,0.002990660954403591
2023-03-13,0.006652662820724496
2023-11-30,-0.0052663054870796784
2024-02-02,0.0035435491047044144
2021-05-20,0.0208653329296625
2021-12-02,0.003679404585534856
2022-07-18,-0.19685247825750235
2023-11-07,0.007816077136139668
2020-08-03,0.02444026828163883
2021-03-17,0.006799170051533224
2022-01-14,0.0046318762894205275
2022-05-31,5.31041724899839E-4
2022-10-25,0.02901707313744898
2023-03-31,0.026330478578981735
2023-11-01,0.018163128815985648
2024-01-08,0.01934168028909041
2024-04-22,7.053227054737238E-4
2024-07-16,0.0037453275053615743
2022-04-01,0.004641265057802808
2024-04-16,-0.012705102875032815
2024-06-24,0.0026885932616606063
2022-08-17,-0.008101362979076961
2022-12-01,0.0014166707043897163
2023-03-08,-0.0038320133365917193
2021-07-29,0.01274446762766604
2021-10-28,0.016841504846619833
2021-12-16,-0.025717235745087635
2022-01-19,-0.013020634329606212
2023-04-19,-0.0024291192177546134
2021-01-15,-0.012245260247089355
2021-03-16,-1.07501879716064E-4
2021-10-19,0.0046822564466167576
2022-07-20,0.008591710281499378
2023-03-10,-0.013682458119842164
2024-03-20,0.01608733950261366
2020-08-17,0.025778159738405637
2020-08-21,0.013728048279426747
2020-09-14,0.034604588152741145
2021-02-12,0.003077304944310797
2021-06-25,-0.0029493057256940016
2021-07-22,9.67682621642385E-4
2022-03-21,0.0025844926320639366
2022-03-30,-0.0031074254153063544
2023-10-11,0.007373514689745367
2024-02-21,0.0057227841462831105
2020-07-15,0.006603330755878026
2022-03-03,-0.01321721955135749
2022-11-17,-0.004023043982755242
2023-04-05,-0.012822915615868074
2024-07-19,-0.008813541536913144
2020-08-19,-0.003586231208538183
2020-12-14,0.003953980359957437
2021-01-29,-0.031468543230854636
2022-03-23,-0.005643953471053717
2022-11-18,-0.0044935182670436625
2023-08-08,-0.0073111738980639555
2023-08-29,0.031806200692370244
2020-08-27,0.009257105939352786
2021-02-22,-0.03383571068315622
2021-06-30,-5.408674330858442E-4
2021-09-20,-0.02358388820680861
2022-04-04,0.02697134398812199
2022-05-04,0.04191741322039261
2023-02-03,-0.008129801667513129
2023-03-07,-0.01825135792342681
2023-04-27,0.0316593667201107
2023-12-21,0.012943653230879098
2021-08-16,-0.002251756306586114
2022-05-13,0.03323046077028734
2023-04-24,-0.005821670851313909
2020-08-18,0.012822273146057212
2021-04-22,-0.017727927341673007
2021-07-15,-0.0041054267802032056
2022-04-20,-0.013605526710373428
2022-08-22,-0.025461185264398712
2023-07-17,0.009079766779401224
2023-07-21,-0.0038176822795179107
2023-11-13,0.0034129977217086257
2020-09-21,0.005981543420577069
2021-01-11,-0.02400849522337828
2021-07-28,-0.002858381957636523
2022-03-04,-0.022418860655656705
2022-08-24,0.0011905589460292614
2023-11-06,0.0046211440233371315
2021-02-03,0.010517185857328207
2022-01-12,0.01209646967461408
2022-06-27,-0.00932456011675981
2022-11-02,-0.03743285511590757
2023-03-03,0.023991062962804437
2024-06-18,-0.0078037647013363435
2020-09-15,0.021169534847772647
2022-02-02,0.01285918277794926
